"","x","value","value.1","data1[, 3] * 10"
"106",6,-0.718160675632834,0.011533510520411,0.11533510520411
"107",7,-0.233373530796816,0.00401047612618267,0.0401047612618267
"108",8,-0.020365242613342,0.00186922998597795,0.0186922998597795
"109",9,0.451958789466738,0.0078125,0.078125
"110",10,-0.147865894080708,0.0128448241126292,0.128448241126292
"111",11,0.457139439498157,0.0198349180649729,0.198349180649729
"112",12,0.213345333544261,0.0494235603102835,0.494235603102835
"113",13,-0.0938533296384058,0.0078125,0.078125
"114",14,-0.000325679484779948,0.00614508837343758,0.0614508837343758
"115",15,0.129572935699263,0.0234184613258602,0.234184613258602
"116",16,0.0277256680644263,0.0078125,0.078125
"117",17,0.498133767835471,0.00421581369196616,0.0421581369196616
"118",18,0.56084427906437,0.0078125,0.078125
"119",19,0.399425554107817,0.0086235728919967,0.086235728919967
"120",20,0.128855779716351,0.011884909519315,0.11884909519315
"121",21,-0.0117728607519837,0.0078125,0.078125
"122",22,0.169060608829039,0.00831752156062177,0.0831752156062177
"123",23,0.269611355889366,0.0146336934362812,0.146336934362812
"124",24,0.432647599662166,0.00139517409074151,0.0139517409074151
"125",25,0.148397211164149,0.0078125,0.078125
"126",26,0.0919900449702424,0.000737392764471376,0.00737392764471376
"127",27,-0.394381454599467,0.000657860241749054,0.00657860241749054
"128",28,-0.239898998975505,0.000308610806187017,0.00308610806187017
"129",29,-0.729710808795907,0.0078125,0.078125
"130",30,-0.154437058322645,0.00156719218059304,0.0156719218059304
"131",31,-1.14588334659757e-05,0.000245998575434295,0.00245998575434295
"132",32,-0.615627486726723,4.92704908488093e-05,0.000492704908488093
"133",33,-0.705971064080114,2.99526537034658e-05,0.000299526537034658
"134",34,-0.154123841381995,0.0078125,0.078125
"135",35,-0.416543932002968,0.00229693699726298,0.0229693699726298
"136",36,-0.300184701144445,0.000597809660625047,0.00597809660625047
"137",37,0.00708392638268522,0.000380243109692213,0.00380243109692213
"138",38,0.0612063072946578,0.000105700329715647,0.00105700329715647
"139",39,-0.653116893836138,0.0078125,0.078125
"140",40,-0.0567172143584179,0.00301150168859717,0.0301150168859717
"141",41,-0.0143191549223785,0.00163327292200113,0.0163327292200113
"142",42,-0.195697877998065,0.000566726807614887,0.00566726807614887
"143",43,-0.76820262933193,0.0078125,0.078125
"144",44,0.0205000640591495,0.0110409106209537,0.110409106209537
"145",45,-0.157289493428185,0.000813056033137177,0.00813056033137177
"146",46,-1.1443226318931,0.0002666529896926,0.002666529896926
"147",47,-1.12175815528556,0.000190661375335286,0.00190661375335286
"148",48,-1.00858935835727,5.23475575563134e-05,0.000523475575563134
"149",49,-0.0401883807781694,6.33052726023122e-05,0.000633052726023122
"150",50,-0.251455893450312,0.0078125,0.078125
"151",51,-0.233815229494819,0.0034708505619263,0.034708505619263
"152",52,0.133270083579935,0.0078125,0.078125
"153",53,0.264189870021276,0.00174256923358486,0.0174256923358486
"154",54,0.469110493770782,8.45915300218862e-05,0.000845915300218862
"155",55,0.350217181063856,0.0078125,0.078125
"156",56,-0.27605298134408,0.0533886984548319,0.533886984548319
"157",57,0.121929237591575,0.0341684727653447,0.341684727653447
"158",58,0.142464699593591,0.00433080673355934,0.0433080673355934
"159",59,0.0809487425851201,0.000706879671785615,0.00706879671785615
"160",60,-0.246112248790414,0.000336024332467037,0.00336024332467037
"161",61,-0.50005373907797,0.0078125,0.078125
"162",62,-0.167623154989473,7.33664527222785e-05,0.000733664527222785
"163",63,0.64865288423921,0.0078125,0.078125
"164",64,0.730574666680621,0.0127673988026656,0.127673988026656
"165",65,0.806401157178196,0.000681827483343014,0.00681827483343014
"166",66,-0.491219118557502,2.60523197534743e-05,0.000260523197534743
"167",67,0.284483881060348,0.0078125,0.078125
"168",68,0.136356222520113,0.00506531367101185,0.0506531367101185
"169",69,0.0251236569995327,0.00188365525219564,0.0188365525219564
"170",70,0.271451910177924,0.0078125,0.078125
"171",71,0.545248407751165,0.000566990889464138,0.00566990889464138
"172",72,0.0319658509065363,0.000394989599585428,0.00394989599585428
"173",73,-0.103478756407325,0.000210124414561537,0.00210124414561537
"174",74,-0.133328383550266,0.000143785719947103,0.00143785719947103
"175",75,-1.01255714041052,0.0078125,0.078125
"176",76,-0.913195705936811,0.00680212607354047,0.0680212607354047
"177",77,-0.869499215153741,0.00581716757241136,0.0581716757241136
"178",78,-1.77162137735844,0.00478270624361277,0.0478270624361277
"179",79,-0.816706563087951,0.00664184699025057,0.0664184699025057
"180",80,-1.33874890614292,0.0100871851505989,0.100871851505989
"181",81,-1.64872946235047,0.0231720727299679,0.231720727299679
"182",82,-1.19620769068594,0.0326965867603696,0.326965867603696
"183",83,-0.800662089181814,0.0554831347882767,0.554831347882767
"184",84,-0.964773938137384,0.0078125,0.078125
"185",85,-1.31998549452196,0.0137230610702001,0.137230610702001
"186",86,-1.12397388500968,0.0279431146231734,0.279431146231734
"187",87,-1.85695723802048,0.0206681749589023,0.206681749589023
"188",88,-1.35802592636135,0.0108400711939346,0.108400711939346
"189",89,-0.869259953932781,0.000442068618932526,0.00442068618932526
"190",90,-0.547428823505355,0.00100762979401136,0.0100762979401136
"191",91,-0.343832780435729,0.00226537289884609,0.0226537289884609
"192",92,-0.375412160242003,0.00128203452224853,0.0128203452224853
"193",93,-0.962045314096538,0.0078125,0.078125
"194",94,-1.30348753922451,0.0033164436877257,0.033164436877257
"195",95,-1.43740178898399,0.00321259468244198,0.0321259468244198
"196",96,-1.79489829324052,0.00322546083516195,0.0322546083516195
"197",97,-2.15350023269536,0.00597929845791341,0.0597929845791341
"198",98,-1.66334935538313,0.0056166590366971,0.056166590366971
"199",99,-1.88050048162122,0.00793841140379294,0.0793841140379294
"200",100,-1.6725238290438,0.0135989191078202,0.135989191078202
"201",1,-0.0189555260968303,0.00323293501896109,0.0323293501896109
"202",2,0.0864337360833539,0.00138602510195171,0.0138602510195171
"203",3,0.355259430074322,0.00575019340226836,0.0575019340226836
"204",4,0.194200228965716,0.0078125,0.078125
"205",5,-0.172131169506325,0.0109878942278309,0.109878942278309
"206",6,-0.000740906629276866,0.00413566257671951,0.0413566257671951
"207",7,0.40096417861793,0.00111937847533378,0.0111937847533378
"208",8,0.544409309618552,0.000272299993375435,0.00272299993375435
"209",9,0.403865863346855,0.0078125,0.078125
"210",10,0.414513152799452,0.00140504736601044,0.0140504736601044
"211",11,0.415656903021911,0.000256820007861724,0.00256820007861724
"212",12,-0.129340947602954,0.000134233878322373,0.00134233878322373
"213",13,-0.0938533296384058,0.0078125,0.078125
"214",14,-0.000325679484779948,0.00557474598679194,0.0557474598679194
"215",15,-0.18015264370215,0.00741489893246705,0.0741489893246705
"216",16,0.0277256680644263,0.0078125,0.078125
"217",17,0.239345800447565,0.00123822664036291,0.0123822664036291
"218",18,0.159874497787018,0.0078125,0.078125
"219",19,0.685381639123833,0.000134495803748532,0.00134495803748532
"220",20,0.50948295096563,4.29927674671421e-05,0.000429927674671421
"221",21,-0.0117728607519837,0.0078125,0.078125
"222",22,0.29437609943906,0.00906216919435825,0.0906216919435825
"223",23,0.0631886923265112,0.00056267674046196,0.0056267674046196
"224",24,0.432647599662166,0.000419119250230813,0.00419119250230813
"225",25,-0.0798513443463141,0.0078125,0.078125
"226",26,0.268840360016146,0.00963405865046192,0.0963405865046192
"227",27,0.384243344541202,0.0155852839961518,0.155852839961518
"228",28,-0.584473105005698,0.00244077471359428,0.0244077471359428
"229",29,-0.281090512002862,0.0078125,0.078125
"230",30,-0.0458548157925617,0.00456765559241632,0.0456765559241632
"231",31,0.140867198659342,0.00122422483189493,0.0122422483189493
"232",32,-0.615627486726723,9.95873671193606e-05,0.000995873671193606
"233",33,-1.33328253491444,9.46961810318166e-05,0.000946961810318166
"234",34,-0.343494467640133,0.0078125,0.078125
"235",35,-0.39123176172528,0.0192765061332416,0.192765061332416
"236",36,0.226593300480615,0.0077305102582262,0.077305102582262
"237",37,-0.0843837354999187,0.00163127472862893,0.0163127472862893
"238",38,-0.336544705594208,0.000435130500456111,0.00435130500456111
"239",39,-0.329209856415918,0.0078125,0.078125
"240",40,-0.11869861416554,0.022971176202696,0.22971176202696
"241",41,-0.115988994668708,0.00742511275508518,0.0742511275508518
"242",42,-0.159944675761226,0.0040677294129295,0.040677294129295
"243",43,-0.76820262933193,0.0078125,0.078125
"244",44,-0.574130472033622,0.010060745198825,0.10060745198825
"245",45,-0.212699004669357,0.0134945507108458,0.134945507108458
"246",46,-0.603595462379079,0.0060093815076579,0.060093815076579
"247",47,-1.47086260095554,0.00476592611278798,0.0476592611278798
"248",48,-1.08088004834847,4.16206451838919e-05,0.000416206451838919
"249",49,-0.539497267375358,4.22366351727751e-05,0.000422366351727751
"250",50,-0.527718060722133,0.0078125,0.078125
"251",51,-0.24636106862814,0.00171331605607412,0.0171331605607412
"252",52,0.133270083579935,0.0078125,0.078125
"253",53,0.300946888897353,0.00242696044956798,0.0242696044956798
"254",54,-0.209620739268089,0.000273432329812465,0.00273432329812465
"255",55,0.233209721286984,0.0078125,0.078125
"256",56,-0.0928245286398219,0.001767712899631,0.01767712899631
"257",57,-0.150065950399452,0.0036993297768175,0.036993297768175
"258",58,-0.346939092918879,0.0148449267244688,0.148449267244688
"259",59,-0.235698054925768,0.0031418399972986,0.031418399972986
"260",60,0.0415270077247166,0.0037585904115767,0.037585904115767
"261",61,0.0101271159280963,0.0078125,0.078125
"262",62,0.315783115043429,9.46842963558135e-05,0.000946842963558135
"263",63,0.64865288423921,0.0078125,0.078125
"264",64,0.565417569051456,0.0104249010672206,0.104249010672206
"265",65,0.505813912141987,0.0255554025408378,0.255554025408378
"266",66,-0.491219118557502,0.00675523658658024,0.0675523658658024
"267",67,-0.991807962559097,0.0078125,0.078125
"268",68,-0.204032467043091,0.000967459105330274,0.00967459105330274
"269",69,-0.0468721496711945,0.00364165794651781,0.0364165794651781
"270",70,0.0467310952813954,0.0078125,0.078125
"271",71,0.61023834878622,0.00641523218401517,0.0641523218401517
"272",72,0.0207644494955326,0.00464126877471463,0.0464126877471463
"273",73,0.161636544684492,0.0020435389131699,0.020435389131699
"274",74,-0.286062006644892,0.00444176270239956,0.0444176270239956
"275",75,-0.707400463897737,0.0078125,0.078125
"276",76,-0.618899733733326,0.00346971690118805,0.0346971690118805
"277",77,-0.966906083007285,0.0020220381389218,0.020220381389218
"278",78,-1.77162137735844,0.00486289744872818,0.0486289744872818
"279",79,-1.09541382636811,0.00487297805028564,0.0487297805028564
"280",80,-0.466677060264395,0.00568772916703236,0.0568772916703236
"281",81,-1.20274357727562,8.4628795350234e-05,0.00084628795350234
"282",82,-1.56445762590273,7.64689390775063e-05,0.000764689390775063
"283",83,-1.21213113578767,9.23319229836555e-05,0.000923319229836555
"284",84,-0.976694146986886,0.0078125,0.078125
"285",85,-1.09604061935288,0.0125885090090138,0.125885090090138
"286",86,-1.20977083437401,0.00848538469501788,0.0848538469501788
"287",87,-0.758196794482421,0.0107227897074031,0.107227897074031
"288",88,-0.842290404722871,0.0228610629610775,0.228610629610775
"289",89,-1.41467054631864,0.09805217872728,0.9805217872728
"290",90,-0.458114074413932,0.0176441785966663,0.176441785966663
"291",91,-0.378790243004801,0.0385945245318505,0.385945245318505
"292",92,-1.01369172397706,0.0109466301145251,0.109466301145251
"293",93,-0.962045314096538,0.0078125,0.078125
"294",94,-1.30114781580664,0.00658966040898312,0.0658966040898312
"295",95,-1.44367743517102,0.00365442124508518,0.0365442124508518
"296",96,-1.61131413619919,0.0053330094580584,0.053330094580584
"297",97,-1.36722798878603,0.00298711709571669,0.0298711709571669
"298",98,-1.12270549654783,0.00432888071460783,0.0432888071460783
"299",99,-1.23419807860535,0.00132054504870695,0.0132054504870695
"300",100,-1.83226250611477,0.000109142103979469,0.00109142103979469
"301",1,-0.404443715068285,0.000491805023298979,0.00491805023298979
"302",2,-0.105749904914351,8.81397270294986e-05,0.000881397270294986
"303",3,0.0940274655709118,0.000103630640333168,0.00103630640333168
"304",4,0.194200228965716,0.0078125,0.078125
"305",5,0.323726607373831,0.0102549192926188,0.102549192926188
"306",6,0.367045398470006,0.000388453247635236,0.00388453247635236
"307",7,0.0190462531644943,0.000432609813275558,0.00432609813275558
"308",8,0.224147617106534,0.000664206137880454,0.00664206137880454
"309",9,0.388813359599361,0.0078125,0.078125
"310",10,-0.194442759071451,0.00527809328651008,0.0527809328651008
"311",11,0.415656903021911,0.00392960196575141,0.0392960196575141
"312",12,0.403190989986387,0.00415674741509441,0.0415674741509441
"313",13,-0.391145355020431,0.0078125,0.078125
"314",14,0.695669297095271,0.0105059730566879,0.105059730566879
"315",15,0.242322586712398,0.00121962230841811,0.0121962230841811
"316",16,0.0277256680644263,0.0078125,0.078125
"317",17,0.42682154332766,0.000555196027289608,0.00555196027289608
"318",18,0.560411891490024,0.0078125,0.078125
"319",19,0.455728439632447,0.000368343649352977,0.00368343649352977
"320",20,0.261339114518738,0.000261813588835113,0.00261813588835113
"321",21,-0.0117728607519837,0.0078125,0.078125
"322",22,-0.0500796073551555,0.0123125610538068,0.123125610538068
"323",23,0.166782097997352,0.00201619860489073,0.0201619860489073
"324",24,0.00700475977095122,0.00221509817097538,0.0221509817097538
"325",25,0.148397211164149,0.0078125,0.078125
"326",26,-0.703164361774062,0.000597958109426355,0.00597958109426355
"327",27,0.0603582199852595,0.000771528291335541,0.00771528291335541
"328",28,-0.239898998975505,0.000462657984558803,0.00462657984558803
"329",29,-0.405643487705616,0.0078125,0.078125
"330",30,-0.363422277544538,0.00650440875517002,0.0650440875517002
"331",31,-0.238771763049943,0.00468193795218725,0.0468193795218725
"332",32,-0.615627486726723,0.00142431407635252,0.0142431407635252
"333",33,-1.33328253491444,0.00120716853319783,0.0120716853319783
"334",34,-0.619027800494353,0.0078125,0.078125
"335",35,-0.067483449662697,0.00631609929777085,0.0631609929777085
"336",36,0.140333154330385,0.0190566083332781,0.190566083332781
"337",37,-0.187348252962853,0.0754856597211259,0.754856597211259
"338",38,0.0999812560376312,0.198435123054922,1.98435123054922
"339",39,-0.489091373446895,0.0078125,0.078125
"340",40,-0.0567990638856336,0.00811917194023567,0.0811917194023567
"341",41,-0.0636714382511911,0.0763199624980774,0.763199624980774
"342",42,-0.906432494299745,0.0717141081300507,0.717141081300507
"343",43,-0.647937004445846,0.0078125,0.078125
"344",44,-0.444350637063743,0.0164760308042089,0.164760308042089
"345",45,-0.499188075642129,0.0124462640737811,0.124462640737811
"346",46,-0.525175811662278,0.00889748243578984,0.0889748243578984
"347",47,-0.797998581888436,0.00391062047868477,0.0391062047868477
"348",48,0.0122211510420615,0.00200369410021566,0.0200369410021566
"349",49,-0.295282949245766,0.00158279368715994,0.0158279368715994
"350",50,-0.527718060722133,0.0078125,0.078125
"351",51,-0.135069377131702,0.00277766278408279,0.0277766278408279
"352",52,0.0847879816304109,0.0078125,0.078125
"353",53,-0.433839384202856,0.00537552758550803,0.0537552758550803
"354",54,-0.209620739268089,0.00120365259213134,0.0120365259213134
"355",55,-0.272141326434553,0.0078125,0.078125
"356",56,0.119122477976219,0.0255831837225219,0.255831837225219
"357",57,0.388152227484036,0.00576550001910325,0.0576550001910325
"358",58,-0.346939092918879,0.000287209366551241,0.00287209366551241
"359",59,0.0690459892880209,9.03811476366678e-05,0.000903811476366678
"360",60,-0.0922518552634028,5.50483503427716e-05,0.000550483503427716
"361",61,0.161112929075317,0.0078125,0.078125
"362",62,0.310642846318675,0.0362226746218717,0.362226746218717
"363",63,0.426968137272105,0.0078125,0.078125
"364",64,0.251044314965849,0.00429326983381479,0.0429326983381479
"365",65,0.613491712859675,0.00286750220615768,0.0286750220615768
"366",66,0.587495322750548,0.000409222199565476,0.00409222199565476
"367",67,0.284483881060348,0.0078125,0.078125
"368",68,-0.0692509538052666,0.00325819284964078,0.0325819284964078
"369",69,0.251240013156593,0.00130793195715901,0.0130793195715901
"370",70,0.0338577305748108,0.0078125,0.078125
"371",71,0.10397048421781,0.000285691457820878,0.00285691457820878
"372",72,-0.0369117122883802,0.000975967439372115,0.00975967439372115
"373",73,-0.182195923301135,0.00246592959121104,0.0246592959121104
"374",74,-0.0828894676627608,0.00125485428602125,0.0125485428602125
"375",75,-0.707400463897737,0.0078125,0.078125
"376",76,-0.608849847684785,0.00408967341815329,0.0408967341815329
"377",77,-1.06661467150417,0.000238675665377625,0.00238675665377625
"378",78,-1.09405780619863,0.000193922742096211,0.00193922742096211
"379",79,-1.23346407489465,0.000175541094412147,0.00175541094412147
"380",80,-1.90389771296579,0.000175107374923286,0.00175107374923286
"381",81,-1.09162882965951,0.000440852125774549,0.00440852125774549
"382",82,-1.88815004036889,0.00063804710506918,0.0063804710506918
"383",83,-1.52117819845184,0.000324672261813956,0.00324672261813956
"384",84,-0.964773938137384,0.0078125,0.078125
"385",85,-0.793020437122175,0.00290229768632459,0.0290229768632459
"386",86,-0.834793745374972,0.0004057233407266,0.004057233407266
"387",87,-0.797332596877844,0.0001379380907046,0.001379380907046
"388",88,-1.35802592636135,0.000153959919951527,0.00153959919951527
"389",89,-0.685131960494865,3.88888459788102e-05,0.000388888459788102
"390",90,-0.649123198314566,4.60076562043493e-05,0.000460076562043493
"391",91,-0.694205890447134,4.4913852732763e-05,0.00044913852732763
"392",92,-0.375412160242003,7.87090143257985e-05,0.000787090143257985
"393",93,-1.1037783100998,0.0078125,0.078125
"394",94,-1.12757264320186,0.00378704472835415,0.0378704472835415
"395",95,-1.01160145122556,0.00188803550890585,0.0188803550890585
"396",96,-1.32489208560827,0.0033163498687804,0.033163498687804
"397",97,-1.38467954621427,0.00333409524227554,0.0333409524227554
"398",98,-0.993387227223724,0.00439576537686056,0.0439576537686056
"399",99,-1.49334897683281,0.00125060318638776,0.0125060318638776
"400",100,-1.48953143271929,0.00135172003205616,0.0135172003205616
"401",1,0.635678016930907,0.000452779573598316,0.00452779573598316
"402",2,-0.105978581412779,0.00010163569463606,0.0010163569463606
"403",3,-0.0729492928896933,0.000259636047255845,0.00259636047255845
"404",4,0.085234485510181,0.0078125,0.078125
"405",5,-0.0472593849342336,0.00569269148408384,0.0569269148408384
"406",6,0.154410668692333,0.0205112020049019,0.205112020049019
"407",7,0.152999023622887,0.0118712306272942,0.118712306272942
"408",8,0.224147617106534,0.0185210104138828,0.185210104138828
"409",9,0.0577069212626366,0.0078125,0.078125
"410",10,0.22443342845707,0.0475019612628355,0.475019612628355
"411",11,0.0716855682353282,0.107427308971793,1.07427308971793
"412",12,0.147340541427781,0.0712816695915774,0.712816695915774
"413",13,-0.0712691867479344,0.0078125,0.078125
"414",14,-0.224061698605432,0.00815270418906227,0.0815270418906227
"415",15,-0.0563316755116749,0.000888110703542922,0.00888110703542922
"416",16,-0.0620673291282248,0.0078125,0.078125
"417",17,0.274355642725099,0.00291700391707875,0.0291700391707875
"418",18,0.37999703907656,0.0078125,0.078125
"419",19,-0.0337378602770977,0.000364499785033517,0.00364499785033517
"420",20,0.482198510026706,2.95290432185094e-05,0.000295290432185094
"421",21,-0.0117728607519837,0.0078125,0.078125
"422",22,0.104912082943785,0.0112930906338605,0.112930906338605
"423",23,0.0277130092475341,0.0422102251637873,0.422102251637873
"424",24,0.041756931633849,0.0357886636840215,0.357886636840215
"425",25,-0.141573985682744,0.0078125,0.078125
"426",26,0.0339822939259501,0.00126891414075053,0.0126891414075053
"427",27,0.185729279971632,0.000549524805592852,0.00549524805592852
"428",28,-0.146702025807392,7.91132301610195e-06,7.91132301610195e-05
"429",29,-0.506846732283819,0.0078125,0.078125
"430",30,-0.154437058322645,0.00343701630166777,0.0343701630166777
"431",31,-0.459836264792458,0.000772747867800907,0.00772747867800907
"432",32,-0.615627486726723,0.000478742518572004,0.00478742518572004
"433",33,-1.04659464330764,0.000439622482886724,0.00439622482886724
"434",34,-0.619027800494353,0.0078125,0.078125
"435",35,-0.389980261802069,0.0098929851822013,0.098929851822013
"436",36,0.140333154330385,0.00305669332231245,0.0305669332231245
"437",37,-0.209291929387076,0.0113639710267067,0.113639710267067
"438",38,-0.00428955948087037,0.00920933421277859,0.0920933421277859
"439",39,-0.41002023754255,0.0078125,0.078125
"440",40,-0.342711793934975,0.00378086954066107,0.0378086954066107
"441",41,-0.0143191549223785,0.0315675359619185,0.315675359619185
"442",42,-0.906432494299745,0.00656649721363276,0.0656649721363276
"443",43,-0.76820262933193,0.0078125,0.078125
"444",44,-1.07257472716428,0.00224859745401718,0.0224859745401718
"445",45,-0.675548474560908,0.00709264239066749,0.0709264239066749
"446",46,-0.823534484491043,0.0194022653625073,0.194022653625073
"447",47,-0.521575992093085,0.00786002344844781,0.0786002344844781
"448",48,-0.370492235935037,0.00163112773654633,0.0163112773654633
"449",49,-0.760911544376005,0.000513452477688101,0.00513452477688101
"450",50,-0.251455893450312,0.0078125,0.078125
"451",51,0.248248892651171,0.00311597805543039,0.0311597805543039
"452",52,0.133270083579935,0.0078125,0.078125
"453",53,0.216962637489546,0.00236605919224361,0.0236605919224361
"454",54,-0.0826585164994433,0.000399640011786233,0.00399640011786233
"455",55,-0.272196944940539,0.0078125,0.078125
"456",56,0.054053889688801,0.00323060226788078,0.0323060226788078
"457",57,-0.268808157120015,0.0013416120701945,0.013416120701945
"458",58,0.128731427093435,0.0031038812300632,0.031038812300632
"459",59,0.0690459892880209,0.00185695331993668,0.0185695331993668
"460",60,0.170592768260736,0.000861168336546966,0.00861168336546966
"461",61,-0.612515501210526,0.0078125,0.078125
