"","x","value","value.1","data1[, 3] * 10"
"6723",23,0.55821,0.010755,0.10755
"6724",24,0.083256,0.018163,0.18163
"6725",25,-0.0073451,0.01036,0.1036
"6726",26,-0.39834,0.017647,0.17647
"6727",27,-0.4914,0.014412,0.14412
"6728",28,-0.50531,0.0097854,0.097854
"6729",29,-0.57121,0.0048086,0.048086
"6730",30,-0.22428,0.010753,0.10753
"6731",31,-0.65553,0.013943,0.13943
"6732",32,-0.80822,0.013772,0.13772
"6733",33,-0.99128,0.0096826,0.096826
"6734",34,-0.58915,0.00081242,0.0081242
"6735",35,-0.42706,0.011886,0.11886
"6736",36,-0.34534,0.0025875,0.025875
"6737",37,-0.086574,0.0078385,0.078385
"6738",38,-0.32848,0.0034995,0.034995
"6739",39,-0.44906,0.010326,0.10326
"6740",40,-0.33429,0.0089744,0.089744
"6741",41,-0.27492,0.005853,0.05853
"6742",42,-0.58945,0.001356,0.01356
"6743",43,-0.39436,0.011487,0.11487
"6744",44,-0.75449,0.011801,0.11801
"6745",45,-0.62133,0.00045949,0.0045949
"6746",46,-0.34467,0.013704,0.13704
"6747",47,-0.92294,0.011807,0.11807
"6748",48,-0.40818,0.02037,0.2037
"6749",49,-0.59505,0.015251,0.15251
"6750",50,-0.54285,0.0020521,0.020521
"6751",51,0.011726,0.0101,0.101
"6752",52,-0.12344,0.0058191,0.058191
"6753",53,-0.53509,0.0011214,0.011214
"6754",54,0.050799,0.0083012,0.083012
"6755",55,-0.2725,0.0023013,0.023013
"6756",56,-0.56356,0.0057967,0.057967
"6757",57,-0.14618,0.0066448,0.066448
"6758",58,-0.3152,0.011054,0.11054
"6759",59,-0.22067,0.0082689,0.082689
"6760",60,-0.25069,0.0088254,0.088254
"6761",61,-0.33395,0.009435,0.09435
"6762",62,0.13595,0.0056632,0.056632
"6763",63,0.3857,0.0012018,0.012018
"6764",64,0.50577,0.012799,0.12799
"6765",65,0.68478,0.0079066,0.079066
"6766",66,-0.57861,0.01789,0.1789
"6767",67,0.09568,0.00013727,0.0013727
"6768",68,-0.60598,0.00044866,0.0044866
"6769",69,-0.22665,0.0044083,0.044083
"6770",70,0.047982,0.0026526,0.026526
"6771",71,0.25954,0.010731,0.10731
"6772",72,-0.37642,0.0080082,0.080082
"6773",73,0.081854,0.00037568,0.0037568
"6774",74,-0.35298,0.0039727,0.039727
"6775",75,-1.2799,0.0067603,0.067603
"6776",76,-1.2752,0.0033405,0.033405
"6777",77,-1.1665,0.0087936,0.087936
"6778",78,-1.2038,0.010066,0.10066
"6779",79,-1.3904,0.0066866,0.066866
"6780",80,-1.1536,0.0056841,0.056841
"6781",81,-1.6785,0.013057,0.13057
"6782",82,-1.8375,0.0096862,0.096862
"6783",83,-1.3903,0.0084121,0.084121
"6784",84,-0.80639,0.0019411,0.019411
"6785",85,-0.66633,0.0018795,0.018795
"6786",86,-1.3596,0.014941,0.14941
"6787",87,-1.4707,0.013109,0.13109
"6788",88,-1.1113,0.014663,0.14663
"6789",89,-0.53857,0.0019261,0.019261
"6790",90,-0.76209,0.01252,0.1252
"6791",91,-0.91237,0.012804,0.12804
"6792",92,-1.3411,0.004533,0.04533
"6793",93,-0.63681,0.0014118,0.014118
"6794",94,-1.5402,0.0076584,0.076584
"6795",95,-1.3554,0.0058802,0.058802
"6796",96,-1.7194,0.014903,0.14903
"6797",97,-1.2898,0.00076061,0.0076061
"6798",98,-2.0485,0.0060055,0.060055
"6799",99,-1.8007,0.01041,0.1041
"6800",100,-2.0903,0.0075938,0.075938
"6801",1,-1.2934,0.00045771,0.0045771
"6802",2,-0.29255,0.01373,0.1373
"6803",3,-0.024001,0.0035782,0.035782
"6804",4,-0.2017,0.0095318,0.095318
"6805",5,0.29217,0.001189,0.01189
"6806",6,0.19048,0.0055832,0.055832
"6807",7,-0.1748,0.01309,0.1309
"6808",8,0.028899,0.0097683,0.097683
"6809",9,-0.12053,0.0039997,0.039997
"6810",10,0.0063857,0.0038117,0.038117
"6811",11,0.068166,0.017922,0.17922
"6812",12,-0.082778,0.0026356,0.026356
"6813",13,-0.21357,0.0069499,0.069499
"6814",14,0.05696,0.026548,0.26548
"6815",15,0.1488,0.0088992,0.088992
"6816",16,-0.21967,0.0063746,0.063746
"6817",17,0.61899,0.014219,0.14219
"6818",18,-0.022871,0.016025,0.16025
"6819",19,0.46225,0.0084324,0.084324
"6820",20,-0.047481,0.0031518,0.031518
"6821",21,0.34309,0.014311,0.14311
"6822",22,-0.065689,0.010635,0.10635
"6823",23,-0.13454,0.0014834,0.014834
"6824",24,0.057823,0.016037,0.16037
"6825",25,0.27334,0.00401,0.0401
"6826",26,-0.75634,0.0076556,0.076556
"6827",27,-0.33482,0.0090317,0.090317
"6828",28,-0.89172,0.020235,0.20235
"6829",29,0.25653,0.0050305,0.050305
"6830",30,0.36933,0.0052599,0.052599
"6831",31,-0.6713,0.0013516,0.013516
"6832",32,-0.80822,0.013772,0.13772
"6833",33,-0.80607,0.0093394,0.093394
"6834",34,-0.32119,0.017872,0.17872
"6835",35,-0.37102,0.011524,0.11524
"6836",36,0.086406,0.017891,0.17891
"6837",37,-0.38954,0.015597,0.15597
"6838",38,-0.44903,0.0099961,0.099961
"6839",39,-0.26842,0.0018005,0.018005
"6840",40,-0.012505,0.021573,0.21573
"6841",41,-0.28302,0.0029627,0.029627
"6842",42,-0.14528,0.011611,0.11611
"6843",43,-0.15538,0.0074546,0.074546
"6844",44,-0.66584,0.004969,0.04969
"6845",45,-0.85808,0.0040579,0.040579
"6846",46,-0.66206,0.0019448,0.019448
"6847",47,-0.99337,0.0079428,0.079428
"6848",48,-0.51355,0.011626,0.11626
"6849",49,-0.28216,0.0092426,0.092426
"6850",50,-0.70046,0.0075484,0.075484
"6851",51,-0.26431,0.023474,0.23474
"6852",52,0.17217,0.0038728,0.038728
"6853",53,-0.070626,0.013051,0.13051
"6854",54,-0.33889,0.0014728,0.014728
"6855",55,-0.30678,0.0048923,0.048923
"6856",56,0.22181,0.0026216,0.026216
"6857",57,-0.57583,0.0078185,0.078185
"6858",58,-0.40333,0.00087461,0.0087461
"6859",59,0.024864,0.0094609,0.094609
"6860",60,-0.26403,0.0059147,0.059147
"6861",61,-0.22363,0.0076796,0.076796
"6862",62,0.25429,0.013961,0.13961
"6863",63,0.23428,0.001945,0.01945
"6864",64,0.15386,0.0013335,0.013335
"6865",65,0.37662,0.0087924,0.087924
"6866",66,0.13698,0.0030618,0.030618
"6867",67,0.4726,3.7085e-05,0.00037085
"6868",68,0.21163,0.01536,0.1536
"6869",69,0.03064,0.0018546,0.018546
"6870",70,0.21106,0.0041773,0.041773
"6871",71,-0.005803,0.0033935,0.033935
"6872",72,-0.043747,0.007311,0.07311
"6873",73,-0.80791,0.0011438,0.011438
"6874",74,-0.76443,0.011119,0.11119
"6875",75,-1.1501,0.0064452,0.064452
"6876",76,-1.6031,0.0068112,0.068112
"6877",77,-1.6487,0.0076735,0.076735
"6878",78,-1.8177,0.012716,0.12716
"6879",79,-1.3736,0.0070464,0.070464
"6880",80,-1.7869,0.0044545,0.044545
"6881",81,-1.6989,0.0084381,0.084381
"6882",82,-1.7594,0.016664,0.16664
"6883",83,-1.9136,0.0015502,0.015502
"6884",84,-0.73035,0.010719,0.10719
"6885",85,-0.92695,0.004616,0.04616
"6886",86,-1.2172,0.0046846,0.046846
"6887",87,-1.5217,0.011175,0.11175
"6888",88,-1.3463,0.005948,0.05948
"6889",89,-1.1555,0.0024512,0.024512
"6890",90,-0.62178,0.0064634,0.064634
"6891",91,-0.50998,0.003312,0.03312
"6892",92,-0.87518,0.0029902,0.029902
"6893",93,-1.2437,0.0055412,0.055412
"6894",94,-1.6502,0.0084166,0.084166
"6895",95,-1.7328,0.0053658,0.053658
"6896",96,-1.7863,0.01053,0.1053
"6897",97,-2.142,0.0080488,0.080488
"6898",98,-2.3727,0.0042155,0.042155
"6899",99,-2.2724,0.0053969,0.053969
"6900",100,-2.2193,0.013356,0.13356
"6901",1,0.15121,0.0048486,0.048486
"6902",2,-0.52826,0.0005294,0.005294
"6903",3,-0.23438,0.0082386,0.082386
"6904",4,0.27325,0.012766,0.12766
"6905",5,0.034582,0.014555,0.14555
"6906",6,-0.49434,0.00050097,0.0050097
"6907",7,-0.3455,0.0044595,0.044595
"6908",8,0.30366,0.0087781,0.087781
"6909",9,-0.085745,0.0031453,0.031453
"6910",10,-0.01908,0.00065421,0.0065421
"6911",11,0.17702,0.015457,0.15457
"6912",12,0.27772,0.0094655,0.094655
"6913",13,0.098745,0.0026016,0.026016
"6914",14,0.05696,0.026548,0.26548
"6915",15,0.38458,0.0090009,0.090009
"6916",16,0.50446,0.014465,0.14465
"6917",17,0.48247,0.0055145,0.055145
"6918",18,0.24478,0.002708,0.02708
"6919",19,-0.2732,0.0041336,0.041336
"6920",20,0.12977,0.021471,0.21471
"6921",21,0.23863,0.008473,0.08473
"6922",22,0.32303,0.0098409,0.098409
"6923",23,-0.028182,0.0053903,0.053903
"6924",24,0.76261,0.00072811,0.0072811
"6925",25,0.32171,0.012065,0.12065
"6926",26,0.34466,0.0030395,0.030395
"6927",27,-0.32064,0.012249,0.12249
"6928",28,-1.2462,0.021957,0.21957
"6929",29,-0.23263,0.010395,0.10395
"6930",30,-0.1126,0.0045924,0.045924
"6931",31,-0.3149,0.0050424,0.050424
"6932",32,-0.76065,0.0025137,0.025137
"6933",33,-0.97007,0.010109,0.10109
"6934",34,-0.28645,0.0021058,0.021058
"6935",35,-0.42706,0.011886,0.11886
"6936",36,-0.0016157,0.024194,0.24194
"6937",37,0.048103,0.00012809,0.0012809
"6938",38,-0.66596,0.010837,0.10837
"6939",39,-0.30567,0.0072446,0.072446
"6940",40,-0.36656,0.0095798,0.095798
"6941",41,-0.044379,0.027145,0.27145
"6942",42,-0.29144,0.020981,0.20981
"6943",43,-0.31675,0.0017746,0.017746
"6944",44,-0.48351,0.0092078,0.092078
"6945",45,-1.13,0.010225,0.10225
"6946",46,-0.62207,0.015516,0.15516
"6947",47,-1.0146,0.020532,0.20532
"6948",48,-0.15322,0.0062386,0.062386
"6949",49,-0.70924,0.0012969,0.012969
"6950",50,-0.86209,0.014464,0.14464
"6951",51,-0.11969,0.0029865,0.029865
"6952",52,-0.22496,0.0018622,0.018622
"6953",53,0.27936,0.007184,0.07184
"6954",54,0.42548,0.0030347,0.030347
"6955",55,-0.29502,0.0073429,0.073429
"6956",56,-0.4002,0.0064723,0.064723
"6957",57,-0.54852,0.0015137,0.015137
"6958",58,-0.6539,0.0033876,0.033876
"6959",59,-0.35104,0.0061674,0.061674
"6960",60,-0.43164,0.023385,0.23385
"6961",61,-0.43049,0.0067973,0.067973
"6962",62,0.20092,0.012388,0.12388
"6963",63,0.48702,0.0059093,0.059093
"6964",64,0.50577,0.012799,0.12799
"6965",65,0.4904,0.011754,0.11754
"6966",66,-0.014306,0.020172,0.20172
"6967",67,-0.644,0.0071212,0.071212
"6968",68,-0.418,0.00053896,0.0053896
"6969",69,-0.24718,0.0042904,0.042904
"6970",70,0.0016732,0.0077671,0.077671
"6971",71,0.32267,0.0094188,0.094188
"6972",72,-0.40771,0.028048,0.28048
"6973",73,-0.81608,0.0066663,0.066663
"6974",74,-0.77523,0.012065,0.12065
"6975",75,-1.2078,0.0071258,0.071258
"6976",76,-1.3657,0.011486,0.11486
"6977",77,-1.1601,0.0086535,0.086535
"6978",78,-1.363,0.0049286,0.049286
"6979",79,-1.2606,0.0050392,0.050392
"6980",80,-1.5461,0.0055586,0.055586
"6981",81,-2.315,0.0086026,0.086026
"6982",82,-1.6022,0.0063342,0.063342
"6983",83,-1.2951,0.0071833,0.071833
"6984",84,-0.85208,0.0065441,0.065441
"6985",85,-0.87362,0.01588,0.1588
"6986",86,-1.292,0.0089502,0.089502
"6987",87,-1.6002,0.0066407,0.066407
"6988",88,-1.0871,0.0066292,0.066292
"6989",89,-0.88501,0.013935,0.13935
"6990",90,-1.0122,0.0046278,0.046278
"6991",91,-0.74858,0.021722,0.21722
"6992",92,-0.83667,0.020209,0.20209
"6993",93,-1.3278,0.0061608,0.061608
"6994",94,-1.2667,0.012554,0.12554
"6995",95,-1.1953,0.0061844,0.061844
"6996",96,-1.6033,0.012476,0.12476
"6997",97,-1.1698,0.00079562,0.0079562
"6998",98,-1.5273,0.0088321,0.088321
"6999",99,-1.4667,0.0057524,0.057524
"7000",100,-2.2827,0.013659,0.13659
"7001",1,-0.56574,0.0063244,0.063244
"7002",2,-0.28224,0.0040221,0.040221
"7003",3,-0.27385,0.012948,0.12948
"7004",4,-0.18204,0.005688,0.05688
"7005",5,-0.246,0.0017071,0.017071
"7006",6,-0.47439,0.010813,0.10813
"7007",7,-0.59548,0.0074856,0.074856
"7008",8,0.33251,0.0047788,0.047788
"7009",9,0.39218,0.0052018,0.052018
"7010",10,-0.34093,0.021353,0.21353
"7011",11,0.17509,0.0011593,0.011593
"7012",12,0.50169,0.00027674,0.0027674
"7013",13,-0.18496,0.0014717,0.014717
"7014",14,-0.29849,0.00205,0.0205
"7015",15,-0.1792,0.0082596,0.082596
"7016",16,0.50446,0.014465,0.14465
"7017",17,0.61899,0.014219,0.14219
"7018",18,0.61052,0.0013272,0.013272
"7019",19,0.46253,0.003483,0.03483
"7020",20,0.1186,0.0031546,0.031546
"7021",21,0.15507,0.001605,0.01605
"7022",22,-0.05789,0.0018428,0.018428
"7023",23,0.36545,0.01194,0.1194
"7024",24,0.64803,0.0009164,0.009164
"7025",25,0.40902,0.0042592,0.042592
"7026",26,-0.74964,0.011759,0.11759
"7027",27,-0.26678,0.0040744,0.040744
"7028",28,-0.62869,0.0016583,0.016583
"7029",29,-0.50505,0.015032,0.15032
"7030",30,-0.047606,0.012514,0.12514
"7031",31,-0.4975,0.0022331,0.022331
"7032",32,-0.44954,0.0053106,0.053106
"7033",33,-0.14989,0.0017295,0.017295
"7034",34,-0.22002,0.0043119,0.043119
"7035",35,-0.57397,0.0052962,0.052962
"7036",36,-0.43342,0.0008263,0.008263
"7037",37,0.027976,0.00060533,0.0060533
"7038",38,-0.62282,0.015355,0.15355
"7039",39,-0.38806,0.003598,0.03598
"7040",40,-0.25178,0.011442,0.11442
"7041",41,-0.36507,0.0013924,0.013924
"7042",42,-0.42324,0.0070436,0.070436
"7043",43,-0.41447,0.011669,0.11669
"7044",44,-0.66514,0.015881,0.15881
"7045",45,-1.4836,0.0031458,0.031458
"7046",46,-0.72415,0.0050157,0.050157
"7047",47,-1.1035,0.0081899,0.081899
"7048",48,0.028876,0.005105,0.05105
"7049",49,-0.7894,0.0031725,0.031725
"7050",50,-0.43881,0.0080861,0.080861
"7051",51,0.011726,0.0101,0.101
"7052",52,-0.19239,0.0062142,0.062142
"7053",53,-0.10163,0.013416,0.13416
"7054",54,0.21138,0.0080124,0.080124
"7055",55,-0.33544,0.0092041,0.092041
"7056",56,0.0086611,0.001842,0.01842
"7057",57,-0.41343,0.00615,0.0615
"7058",58,-0.55591,0.0061149,0.061149
"7059",59,-0.28447,0.012437,0.12437
"7060",60,-0.41042,0.0041649,0.041649
"7061",61,0.064004,0.0081489,0.081489
"7062",62,0.16273,0.0033503,0.033503
"7063",63,0.6322,0.019336,0.19336
"7064",64,0.48687,0.013505,0.13505
"7065",65,0.22193,0.0086526,0.086526
"7066",66,0.13263,0.0049223,0.049223
"7067",67,-0.069723,0.009395,0.09395
"7068",68,0.21163,0.01536,0.1536
"7069",69,-0.48324,0.004404,0.04404
"7070",70,0.44086,0.007549,0.07549
"7071",71,0.32839,0.010698,0.10698
"7072",72,0.17264,0.0058709,0.058709
"7073",73,0.27318,0.00016689,0.0016689
"7074",74,-0.96081,0.0050776,0.050776
"7075",75,-1.3337,0.022158,0.22158
"7076",76,-1.2752,0.0033405,0.033405
"7077",77,-1.2185,0.0084809,0.084809
"7078",78,-1.8314,0.011774,0.11774
"7079",79,-1.251,0.0046894,0.046894
"7080",80,-1.1928,0.011392,0.11392
"7081",81,-1.5134,0.0055089,0.055089
"7082",82,-1.9921,0.0077077,0.077077
"7083",83,-1.567,0.0078283,0.078283
"7084",84,-0.501,0.0050494,0.050494
"7085",85,-1.0173,0.012968,0.12968
"7086",86,-1.0908,0.00291,0.0291
"7087",87,-1.251,0.0071098,0.071098
"7088",88,-1.4179,0.005779,0.05779
"7089",89,-0.87106,0.0060292,0.060292
"7090",90,-0.96054,0.012002,0.12002
"7091",91,-0.73832,0.0094209,0.094209
"7092",92,-0.75343,0.005042,0.05042
"7093",93,-1.2004,0.010476,0.10476
"7094",94,-1.6067,0.0073739,0.073739
"7095",95,-1.5852,0.0071423,0.071423
"7096",96,-1.39,0.0039019,0.039019
"7097",97,-2.319,0.009814,0.09814
"7098",98,-1.7236,0.013565,0.13565
"7099",99,-2.1175,0.0083776,0.083776
"7100",100,-2.3831,0.0066618,0.066618
"7101",1,-0.1416,0.0027322,0.027322
"7102",2,0.092059,0.0010999,0.010999
"7103",3,-0.27542,0.0083741,0.083741
"7104",4,0.069593,0.012262,0.12262
"7105",5,0.55301,0.0066941,0.066941
"7106",6,-0.34328,0.001039,0.01039
"7107",7,-0.09228,0.01385,0.1385
"7108",8,-0.16013,0.01023,0.1023
"7109",9,0.24052,0.0065707,0.065707
"7110",10,-0.081312,0.016632,0.16632
"7111",11,-0.11146,0.0062611,0.062611
"7112",12,-0.589,0.0044349,0.044349
"7113",13,-0.55228,0.013537,0.13537
"7114",14,0.05696,0.026548,0.26548
"7115",15,-0.044457,0.0091364,0.091364
"7116",16,-0.23617,0.0017972,0.017972
"7117",17,0.40565,0.0064454,0.064454
"7118",18,0.81291,0.0014851,0.014851
"7119",19,0.3634,0.0047441,0.047441
"7120",20,-0.20444,0.0012347,0.012347
"7121",21,-0.31801,0.0081333,0.081333
"7122",22,0.23015,0.010486,0.10486
"7123",23,0.31691,0.0015047,0.015047
"7124",24,0.23128,0.009784,0.09784
"7125",25,-0.078199,0.012021,0.12021
"7126",26,-0.12075,0.0034237,0.034237
"7127",27,-0.31786,0.017342,0.17342
"7128",28,-1.2462,0.021957,0.21957
"7129",29,-0.34645,0.0043836,0.043836
"7130",30,-0.047606,0.012514,0.12514
"7131",31,-0.43046,0.0074492,0.074492
"7132",32,-0.75176,0.0053989,0.053989
"7133",33,-0.55545,0.010671,0.10671
"7134",34,-0.54546,0.014616,0.14616
"7135",35,-0.42706,0.011886,0.11886
"7136",36,-0.43673,0.0059784,0.059784
"7137",37,-0.47337,0.017677,0.17677
"7138",38,-0.17667,0.0094474,0.094474
"7139",39,-0.2907,0.0060261,0.060261
"7140",40,-0.40153,0.0049542,0.049542
"7141",41,-0.076231,0.026368,0.26368
"7142",42,0.068376,0.0043835,0.043835
"7143",43,-0.17023,0.0010696,0.010696
"7144",44,-0.95112,0.0088577,0.088577
"7145",45,-0.46544,0.0034083,0.034083
"7146",46,-0.58888,0.00092823,0.0092823
"7147",47,-0.41383,0.00347,0.0347
"7148",48,-0.61708,0.0052814,0.052814
"7149",49,-0.88418,0.0034206,0.034206
"7150",50,-0.47816,0.016274,0.16274
"7151",51,-0.034385,0.0064475,0.064475
"7152",52,-0.26468,0.0008229,0.008229
"7153",53,-0.10702,0.0025925,0.025925
"7154",54,0.049207,0.011413,0.11413
"7155",55,-0.070242,0.0064252,0.064252
"7156",56,0.10236,0.010308,0.10308
"7157",57,0.08797,0.0041503,0.041503
"7158",58,-0.55591,0.0061149,0.061149
"7159",59,-0.35329,0.0090623,0.090623
"7160",60,-0.14939,0.0051877,0.051877
"7161",61,-0.75981,0.00070324,0.0070324
"7162",62,0.25429,0.013961,0.13961
"7163",63,0.24293,0.00348,0.0348
"7164",64,-0.053581,0.0072785,0.072785
"7165",65,0.4904,0.011754,0.11754
"7166",66,0.13528,0.0068661,0.068661
"7167",67,0.091813,0.0071421,0.071421
"7168",68,-0.48199,0.0007872,0.007872
"7169",69,-0.12259,0.012932,0.12932
"7170",70,0.74711,0.0036459,0.036459
"7171",71,0.13082,0.014156,0.14156
"7172",72,0.074992,0.0019104,0.019104
"7173",73,-0.042297,0.0085165,0.085165
"7174",74,-0.32608,0.0052074,0.052074
"7175",75,-1.3337,0.022158,0.22158
"7176",76,-1.8109,0.0055268,0.055268
"7177",77,-1.9294,0.0014642,0.014642
"7178",78,-1.0228,0.0040236,0.040236
"7179",79,-1.4541,0.013397,0.13397
"7180",80,-1.5262,0.012432,0.12432
"7181",81,-1.8988,0.0052386,0.052386
"7182",82,-1.7594,0.016664,0.16664
"7183",83,-1.7738,0.003332,0.03332
"7184",84,-1.0384,0.0009129,0.009129
"7185",85,-0.92631,0.0046052,0.046052
"7186",86,-1.4445,0.016997,0.16997
"7187",87,-1.5908,0.011156,0.11156
"7188",88,-1.6656,0.0051367,0.051367
"7189",89,-1.0971,0.0062865,0.062865
"7190",90,-1.238,0.0039331,0.039331
"7191",91,-0.99796,0.0041737,0.041737
"7192",92,-0.91438,0.013235,0.13235
"7193",93,-0.83525,0.0072825,0.072825
"7194",94,-0.98626,0.0030842,0.030842
"7195",95,-1.6791,0.0087907,0.087907
"7196",96,-1.6426,0.0096835,0.096835
"7197",97,-2.3013,0.012017,0.12017
"7198",98,-1.7765,0.0123,0.123
"7199",99,-1.8173,0.010319,0.10319
"7200",100,-2.3107,0.010172,0.10172
"7201",1,0.0020619,0.0046782,0.046782
"7202",2,-0.40753,0.00025937,0.0025937
"7203",3,-0.32915,0.0045501,0.045501
"7204",4,0.23063,0.013144,0.13144
"7205",5,0.051474,0.01994,0.1994
"7206",6,-0.12,0.0015006,0.015006
"7207",7,-0.27608,0.01238,0.1238
"7208",8,-0.11715,0.0082306,0.082306
"7209",9,-0.062859,0.0033819,0.033819
"7210",10,-0.0096577,0.0014567,0.014567
"7211",11,-0.15351,0.0015346,0.015346
"7212",12,0.21468,0.0018294,0.018294
"7213",13,0.065402,0.0029348,0.029348
"7214",14,-0.50723,0.00087094,0.0087094
"7215",15,-0.079614,0.0011322,0.011322
"7216",16,0.17417,0.019221,0.19221
"7217",17,0.49751,0.014058,0.14058
"7218",18,0.53124,0.0088405,0.088405
"7219",19,-0.011938,0.0019167,0.019167
"7220",20,0.49825,0.01907,0.1907
"7221",21,0.065571,0.026026,0.26026
"7222",22,-0.17541,0.012385,0.12385
"7223",23,-0.2001,0.0019796,0.019796
"7224",24,0.057823,0.016037,0.16037
"7225",25,0.11336,0.009688,0.09688
"7226",26,-0.75634,0.0076556,0.076556
"7227",27,-0.1518,0.0010388,0.010388
"7228",28,-0.55559,0.0029801,0.029801
"7229",29,-0.50505,0.015032,0.15032
"7230",30,-0.30401,0.016841,0.16841
"7231",31,-0.65553,0.013943,0.13943
"7232",32,-0.53672,0.0052135,0.052135
"7233",33,-0.76619,0.016958,0.16958
"7234",34,-0.72651,0.0094408,0.094408
"7235",35,-0.64685,0.0016647,0.016647
"7236",36,0.087488,0.0069252,0.069252
"7237",37,-0.21011,0.010829,0.10829
"7238",38,-0.04902,0.0025966,0.025966
"7239",39,-0.61487,0.018109,0.18109
"7240",40,-0.65351,0.0026245,0.026245
"7241",41,-0.41195,0.0019505,0.019505
"7242",42,-0.33747,0.00191,0.0191
"7243",43,-0.21308,0.0015899,0.015899
"7244",44,-0.79338,0.0073978,0.073978
"7245",45,-0.86118,0.0053512,0.053512
"7246",46,-0.81521,0.013449,0.13449
"7247",47,-0.7648,0.0097322,0.097322
"7248",48,-0.81838,0.0039618,0.039618
"7249",49,-0.44698,0.0031074,0.031074
"7250",50,-0.46261,0.0066991,0.066991
"7251",51,-0.44202,0.0012063,0.012063
"7252",52,0.30892,0.028179,0.28179
"7253",53,-0.032857,0.012547,0.12547
"7254",54,0.02551,0.0083623,0.083623
"7255",55,0.019089,0.0057163,0.057163
"7256",56,0.071723,0.0048975,0.048975
"7257",57,-0.69825,0.010523,0.10523
"7258",58,-0.6539,0.0033876,0.033876
"7259",59,-0.34181,0.0091442,0.091442
"7260",60,-0.6355,0.0079017,0.079017
"7261",61,-0.45056,0.00089531,0.0089531
"7262",62,0.20242,0.0046475,0.046475
"7263",63,0.48757,0.018789,0.18789
"7264",64,0.50577,0.012799,0.12799
"7265",65,0.32251,0.0093933,0.093933
"7266",66,0.05866,0.0031965,0.031965
"7267",67,-0.20493,0.010841,0.10841
"7268",68,-0.23184,0.0018046,0.018046
"7269",69,-0.23979,0.011488,0.11488
"7270",70,0.13836,0.02958,0.2958
"7271",71,0.054776,0.0082378,0.082378
"7272",72,0.29558,0.0036378,0.036378
"7273",73,-0.50486,0.010702,0.10702
"7274",74,-0.37313,0.0063085,0.063085
"7275",75,-1.3337,0.022158,0.22158
"7276",76,-1.4427,0.0083215,0.083215
"7277",77,-1.5349,0.0084437,0.084437
"7278",78,-1.5442,0.010524,0.10524
"7279",79,-1.2652,0.0093047,0.093047
"7280",80,-1.7869,0.0044545,0.044545
"7281",81,-1.6416,0.014369,0.14369
"7282",82,-2.2432,0.0087706,0.087706
"7283",83,-1.0449,0.0017285,0.017285
"7284",84,-0.62229,0.010514,0.10514
"7285",85,-0.85967,0.004783,0.04783
"7286",86,-1.4038,0.013631,0.13631
"7287",87,-0.97032,0.0038895,0.038895
"7288",88,-1.3573,0.0059916,0.059916
"7289",89,-1.0408,0.0091888,0.091888
"7290",90,-0.57586,0.010941,0.10941
"7291",91,-0.93878,0.0050926,0.050926
"7292",92,-0.96473,0.0016161,0.016161
"7293",93,-1.741,0.019014,0.19014
"7294",94,-0.77611,0.0027131,0.027131
"7295",95,-1.686,0.0056313,0.056313
"7296",96,-1.0737,0.0010216,0.010216
"7297",97,-2.1594,0.013243,0.13243
"7298",98,-2.0818,0.0063448,0.063448
"7299",99,-1.4516,0.0032256,0.032256
"7300",100,-2.0489,0.0093155,0.093155
"7301",1,-0.1774,0.0029815,0.029815
"7302",2,-0.21064,0.014605,0.14605
"7303",3,-0.35839,0.011234,0.11234
"7304",4,-0.094471,0.0096431,0.096431
"7305",5,0.32674,0.0094146,0.094146
"7306",6,0.071192,0.0050036,0.050036
"7307",7,0.0025024,0.012731,0.12731
"7308",8,0.071517,0.018338,0.18338
"7309",9,0.19307,0.0060784,0.060784
"7310",10,0.0063857,0.0038117,0.038117
"7311",11,-0.20521,0.0015308,0.015308
"7312",12,-0.044948,0.0035131,0.035131
"7313",13,-0.23849,0.0074945,0.074945
"7314",14,-0.32837,0.003408,0.03408
"7315",15,0.1459,0.015829,0.15829
"7316",16,-0.23451,0.0062617,0.062617
"7317",17,0.20225,0.0038827,0.038827
"7318",18,0.4735,0.010078,0.10078
"7319",19,0.075677,0.0057499,0.057499
"7320",20,0.1803,0.0067065,0.067065
"7321",21,0.67064,0.0078765,0.078765
"7322",22,-0.2789,0.010084,0.10084
"7323",23,0.68473,0.0097951,0.097951
"7324",24,0.038313,0.0081926,0.081926
"7325",25,-0.061775,0.0096388,0.096388
"7326",26,-0.11821,0.0033909,0.033909
"7327",27,-0.32105,0.0084993,0.084993
"7328",28,-0.89172,0.020235,0.20235
"7329",29,-0.29107,0.0037077,0.037077
"7330",30,-0.32027,0.0068864,0.068864
"7331",31,-0.26286,0.0048453,0.048453
"7332",32,-0.80822,0.013772,0.13772
"7333",33,-0.43694,0.012224,0.12224
"7334",34,-0.50136,0.017756,0.17756
"7335",35,-0.51739,0.016921,0.16921
"7336",36,-0.43302,0.0031315,0.031315
"7337",37,-0.47337,0.017677,0.17677
"7338",38,-0.41365,0.013657,0.13657
"7339",39,-0.36915,0.0085478,0.085478
"7340",40,-0.49458,0.0057735,0.057735
"7341",41,-0.26976,0.0030487,0.030487
"7342",42,-0.03555,0.0071503,0.071503
"7343",43,-0.77583,0.011039,0.11039
"7344",44,-0.95112,0.0088577,0.088577
"7345",45,-0.85481,0.0062416,0.062416
"7346",46,-1.2835,0.0016907,0.016907
