"","x","value","value.1","data1[, 3] * 10"
"43360",60,-0.87054,0.00034294,0.0034294
"43361",61,-0.70848,6.1857e-05,0.00061857
"43362",62,-0.6717,1.9636e-06,1.9636e-05
"43363",63,-1.1428,5.6282e-10,5.6282e-09
"43364",64,0.21332,0.00097656,0.0097656
"43365",65,0.24835,4.4049e-05,0.00044049
"43366",66,-0.55953,0.00097656,0.0097656
"43367",67,-0.44879,0.00051291,0.0051291
"43368",68,-0.30647,0.00097656,0.0097656
"43369",69,-0.33293,0.00017313,0.0017313
"43370",70,0.14586,0.00097656,0.0097656
"43371",71,0.13994,0.00023297,0.0023297
"43372",72,0.15215,0.002859,0.02859
"43373",73,0.15749,0.00097656,0.0097656
"43374",74,0.29233,1.5016e-06,1.5016e-05
"43375",75,-1.4347,0.00097656,0.0097656
"43376",76,-1.3967,0.00037771,0.0037771
"43377",77,-1.1438,0.00037231,0.0037231
"43378",78,-1.0993,3.5743e-05,0.00035743
"43379",79,-1.2745,1.0228e-05,0.00010228
"43380",80,-1.1868,1.1545e-05,0.00011545
"43381",81,-1.8977,0.00097656,0.0097656
"43382",82,-1.8007,0.00067318,0.0067318
"43383",83,-1.2959,0.0027189,0.027189
"43384",84,-0.55917,0.00097656,0.0097656
"43385",85,-1.2883,0.00097656,0.0097656
"43386",86,-1.4112,0.00037949,0.0037949
"43387",87,-1.5456,0.00026171,0.0026171
"43388",88,-1.3307,0.00015027,0.0015027
"43389",89,-1.2343,0.00097656,0.0097656
"43390",90,-1.2522,0.00082945,0.0082945
"43391",91,-1.3366,0.00016885,0.0016885
"43392",92,-1.2776,0.00017174,0.0017174
"43393",93,-2.1334,0.00097656,0.0097656
"43394",94,-1.5906,0.0030037,0.030037
"43395",95,-1.3127,0.0017604,0.017604
"43396",96,-1.3521,0.000438,0.00438
"43397",97,-1.1428,3.9814e-05,0.00039814
"43398",98,-0.72252,1.1415e-05,0.00011415
"43399",99,-0.40348,2.1147e-07,2.1147e-06
"43400",100,-0.15067,2.6428e-11,2.6428e-10
"43401",1,-0.9559,0.00022909,0.0022909
"43402",2,-0.11953,0.00097656,0.0097656
"43403",3,0.16058,0.0015153,0.015153
"43404",4,0.067093,6.9513e-05,0.00069513
"43405",5,-0.038894,0.00097656,0.0097656
"43406",6,-0.26899,0.002588,0.02588
"43407",7,-0.21159,0.00069809,0.0069809
"43408",8,0.16223,0.0011171,0.011171
"43409",9,0.77953,0.00097656,0.0097656
"43410",10,0.77678,9.6876e-06,9.6876e-05
"43411",11,-0.46876,0.00097656,0.0097656
"43412",12,-0.56212,0.0030955,0.030955
"43413",13,-0.46986,0.00028552,0.0028552
"43414",14,0.78047,0.00097656,0.0097656
"43415",15,0.89326,0.00097656,0.0097656
"43416",16,0.86518,3.4382e-06,3.4382e-05
"43417",17,1.2388,0.00097656,0.0097656
"43418",18,1.2336,6.8442e-08,6.8442e-07
"43419",19,1.0325,1.0024e-10,1.0024e-09
"43420",20,0.075258,0.00097656,0.0097656
"43421",21,-0.02774,0.00076067,0.0076067
"43422",22,-0.082501,0.00041544,0.0041544
"43423",23,0.39491,0.00097656,0.0097656
"43424",24,0.47224,5.207e-06,5.207e-05
"43425",25,-0.49472,0.00097656,0.0097656
"43426",26,-0.99835,0.02587,0.2587
"43427",27,-0.78841,0.016815,0.16815
"43428",28,-0.79714,0.0089238,0.089238
"43429",29,-0.50342,0.00097656,0.0097656
"43430",30,-0.24801,0.00089696,0.0089696
"43431",31,-0.59798,0.00097656,0.0097656
"43432",32,-0.065694,0.0031522,0.031522
"43433",33,-1.2511,0.00097656,0.0097656
"43434",34,-1.337,8.8348e-05,0.00088348
"43435",35,-0.98253,5.4699e-05,0.00054699
"43436",36,-0.90968,1.1856e-06,1.1856e-05
"43437",37,-1.2816,1.9092e-06,1.9092e-05
"43438",38,-0.050971,0.00097656,0.0097656
"43439",39,0.3454,1.8024e-05,0.00018024
"43440",40,0.36315,0.00097656,0.0097656
"43441",41,0.3452,4.9995e-05,0.00049995
"43442",42,-1.1524,0.00097656,0.0097656
"43443",43,-1.0288,0.00034603,0.0034603
"43444",44,-1.3594,8.3114e-05,0.00083114
"43445",45,-1.0786,0.00010951,0.0010951
"43446",46,-1.4945,0.00097656,0.0097656
"43447",47,-1.0596,0.0052532,0.052532
"43448",48,-0.99007,0.0020523,0.020523
"43449",49,-1.0109,0.00097656,0.0097656
"43450",50,0.050101,0.00097656,0.0097656
"43451",51,-0.087997,6.5381e-05,0.00065381
"43452",52,-0.1965,7.781e-06,7.781e-05
"43453",53,0.51409,0.00097656,0.0097656
"43454",54,0.94747,9.6167e-06,9.6167e-05
"43455",55,-0.25084,0.00097656,0.0097656
"43456",56,-0.46514,0.00086911,0.0086911
"43457",57,-0.069194,0.0056861,0.056861
"43458",58,-0.4157,0.020354,0.20354
"43459",59,-1.0846,0.00097656,0.0097656
"43460",60,-1.09,0.00012777,0.0012777
"43461",61,-1.3762,2.9116e-06,2.9116e-05
"43462",62,-1.3527,1.0422e-11,1.0422e-10
"43463",63,-1.0141,1.3665e-14,1.3665e-13
"43464",64,-0.083083,0.00097656,0.0097656
"43465",65,-0.2385,3.1845e-05,0.00031845
"43466",66,-0.342,0.00097656,0.0097656
"43467",67,-0.50351,0.0004225,0.004225
"43468",68,-0.30647,0.00097656,0.0097656
"43469",69,-0.4407,0.00022544,0.0022544
"43470",70,0.30882,0.00097656,0.0097656
"43471",71,0.42946,0.00013822,0.0013822
"43472",72,0.55647,1.7766e-05,0.00017766
"43473",73,-0.4369,0.00097656,0.0097656
"43474",74,-0.38258,0.0012688,0.012688
"43475",75,-1.4347,0.00097656,0.0097656
"43476",76,-1.5747,0.00043045,0.0043045
"43477",77,-1.3995,0.00035561,0.0035561
"43478",78,-0.9688,0.00019277,0.0019277
"43479",79,-0.50507,1.8654e-05,0.00018654
"43480",80,-0.37338,1.5791e-06,1.5791e-05
"43481",81,-2.5088,0.00097656,0.0097656
"43482",82,-2.3949,0.00056128,0.0056128
"43483",83,-2.2769,4.1923e-06,4.1923e-05
"43484",84,-0.77922,0.00097656,0.0097656
"43485",85,-1.1971,0.00097656,0.0097656
"43486",86,-1.4196,0.00031927,0.0031927
"43487",87,-1.1643,0.00012351,0.0012351
"43488",88,-1.3003,0.00010166,0.0010166
"43489",89,-1.25,0.00097656,0.0097656
"43490",90,-1.17,0.0004751,0.004751
"43491",91,-1.2676,0.00012467,0.0012467
"43492",92,-1.1433,0.00013333,0.0013333
"43493",93,-2.1334,0.00097656,0.0097656
"43494",94,-2.127,0.00049842,0.0049842
"43495",95,-2.8007,0.00019072,0.0019072
"43496",96,-2.5303,0.00036018,0.0036018
"43497",97,-2.0072,0.0014714,0.014714
"43498",98,-1.6702,0.0028558,0.028558
"43499",99,-1.6901,0.0017356,0.017356
"43500",100,-1.9066,0.0019252,0.019252
"43501",1,1.5006,4.1536e-09,4.1536e-08
"43502",2,-0.11953,0.00097656,0.0097656
"43503",3,-0.19874,0.0015796,0.015796
"43504",4,-0.18327,0.00031576,0.0031576
"43505",5,-0.3503,0.00097656,0.0097656
"43506",6,-0.74459,0.00052771,0.0052771
"43507",7,-0.52117,0.00018621,0.0018621
"43508",8,-0.63122,1.3473e-05,0.00013473
"43509",9,1.1592,0.00097656,0.0097656
"43510",10,1.4335,1.8798e-07,1.8798e-06
"43511",11,-0.46876,0.00097656,0.0097656
"43512",12,-0.41387,0.0011966,0.011966
"43513",13,-0.49863,0.0005362,0.005362
"43514",14,0.78047,0.00097656,0.0097656
"43515",15,0.39118,0.00097656,0.0097656
"43516",16,0.37514,0.00020103,0.0020103
"43517",17,0.48598,0.00097656,0.0097656
"43518",18,0.57465,4.2247e-06,4.2247e-05
"43519",19,0.49982,5.5803e-09,5.5803e-08
"43520",20,0.61476,0.00097656,0.0097656
"43521",21,0.58559,0.00038051,0.0038051
"43522",22,0.58881,2.1713e-06,2.1713e-05
"43523",23,-0.31054,0.00097656,0.0097656
"43524",24,-0.003805,0.0028621,0.028621
"43525",25,-0.44632,0.00097656,0.0097656
"43526",26,-0.35004,0.00020514,0.0020514
"43527",27,-0.60915,7.6053e-05,0.00076053
"43528",28,-0.17356,0.00013582,0.0013582
"43529",29,-0.82592,0.00097656,0.0097656
"43530",30,-0.9229,5.388e-05,0.0005388
"43531",31,0.0087898,0.00097656,0.0097656
"43532",32,0.81462,0.0022645,0.022645
"43533",33,-0.40206,0.00097656,0.0097656
"43534",34,-0.43688,0.0011512,0.011512
"43535",35,-0.50029,0.00091987,0.0091987
"43536",36,-0.77016,6.7809e-05,0.00067809
"43537",37,-0.80876,0.0001561,0.001561
"43538",38,-0.30603,0.00097656,0.0097656
"43539",39,-0.39266,0.00035458,0.0035458
"43540",40,-0.41735,0.00097656,0.0097656
"43541",41,-0.21527,4.6506e-05,0.00046506
"43542",42,-0.32056,0.00097656,0.0097656
"43543",43,-0.2815,3.8554e-05,0.00038554
"43544",44,-0.21916,2.6977e-06,2.6977e-05
"43545",45,-0.12696,2.8422e-08,2.8422e-07
"43546",46,-0.57664,0.00097656,0.0097656
"43547",47,-0.5391,0.00029732,0.0029732
"43548",48,-1.0673,0.00039963,0.0039963
"43549",49,-1.0109,0.00097656,0.0097656
"43550",50,0.050101,0.00097656,0.0097656
"43551",51,0.040691,0.00017191,0.0017191
"43552",52,0.01248,0.0021774,0.021774
"43553",53,0.51409,0.00097656,0.0097656
"43554",54,0.22943,0.0003339,0.003339
"43555",55,-0.25084,0.00097656,0.0097656
"43556",56,-0.041784,0.00099948,0.0099948
"43557",57,-0.052692,0.0001184,0.001184
"43558",58,0.067524,6.0115e-05,0.00060115
"43559",59,-1.0846,0.00097656,0.0097656
"43560",60,-1.1307,8.0431e-05,0.00080431
"43561",61,-1.0305,6.0874e-06,6.0874e-05
"43562",62,-0.97427,5.5049e-09,5.5049e-08
"43563",63,-1.1662,2.4113e-13,2.4113e-12
"43564",64,0.12688,0.00097656,0.0097656
"43565",65,-0.17606,0.000996,0.00996
"43566",66,-0.26813,0.00097656,0.0097656
"43567",67,-0.31581,0.0007394,0.007394
"43568",68,-0.30647,0.00097656,0.0097656
"43569",69,-0.49659,0.0020883,0.020883
"43570",70,0.30882,0.00097656,0.0097656
"43571",71,0.80628,0.00087675,0.0087675
"43572",72,1.155,2.3626e-06,2.3626e-05
"43573",73,-0.4369,0.00097656,0.0097656
"43574",74,-0.16479,0.00025173,0.0025173
"43575",75,-1.2419,0.00097656,0.0097656
"43576",76,-1.1662,0.00061115,0.0061115
"43577",77,-1.005,0.00033848,0.0033848
"43578",78,-0.87126,1.1066e-05,0.00011066
"43579",79,-0.8708,9.0441e-07,9.0441e-06
"43580",80,-0.90031,4.4622e-07,4.4622e-06
"43581",81,-2.5818,0.00097656,0.0097656
"43582",82,-2.3367,0.00065019,0.0065019
"43583",83,-2.4136,1.6545e-06,1.6545e-05
"43584",84,-0.58653,0.00097656,0.0097656
"43585",85,-1.4251,0.00097656,0.0097656
"43586",86,-1.4809,0.00045433,0.0045433
"43587",87,-1.7437,0.0003686,0.003686
"43588",88,-1.8036,8.611e-05,0.0008611
"43589",89,-1.4038,0.00097656,0.0097656
"43590",90,-1.4194,0.0002747,0.002747
"43591",91,-1.156,0.00010682,0.0010682
"43592",92,-1.7152,0.00056438,0.0056438
"43593",93,-2.1334,0.00097656,0.0097656
"43594",94,-2.1308,0.0004429,0.004429
"43595",95,-2.2509,7.4146e-05,0.00074146
"43596",96,-2.2778,0.00011903,0.0011903
"43597",97,-2.0915,7.2263e-05,0.00072263
"43598",98,-1.8083,8.2277e-05,0.00082277
"43599",99,-1.682,4.729e-05,0.0004729
"43600",100,-1.7382,1.6732e-05,0.00016732
"43601",1,1.0635,4.0927e-06,4.0927e-05
"43602",2,-0.11953,0.00097656,0.0097656
"43603",3,-0.69461,0.012669,0.12669
"43604",4,-0.63896,0.00088425,0.0088425
"43605",5,0.32044,0.00097656,0.0097656
"43606",6,0.32093,9.3071e-06,9.3071e-05
"43607",7,0.54982,8.2269e-05,0.00082269
"43608",8,0.28016,4.1855e-06,4.1855e-05
"43609",9,1.1592,0.00097656,0.0097656
"43610",10,1.2035,1.2501e-05,0.00012501
"43611",11,-0.46876,0.00097656,0.0097656
"43612",12,-0.52758,0.00076152,0.0076152
"43613",13,-0.33131,0.00052256,0.0052256
"43614",14,0.78047,0.00097656,0.0097656
"43615",15,1.0142,0.00097656,0.0097656
"43616",16,1.1895,2.9818e-07,2.9818e-06
"43617",17,0.67902,0.00097656,0.0097656
"43618",18,0.64996,0.0023048,0.023048
"43619",19,0.7877,1.5166e-05,0.00015166
"43620",20,0.6839,0.00097656,0.0097656
"43621",21,0.66645,2.7569e-06,2.7569e-05
"43622",22,0.60838,1.7085e-07,1.7085e-06
"43623",23,0.39491,0.00097656,0.0097656
"43624",24,0.57,1.186e-06,1.186e-05
"43625",25,0.57715,0.00097656,0.0097656
"43626",26,0.80304,2.7271e-05,0.00027271
"43627",27,0.90815,7.8016e-09,7.8016e-08
"43628",28,0.74193,3.0827e-13,3.0827e-12
"43629",29,-0.67143,0.00097656,0.0097656
"43630",30,-0.38858,0.00037052,0.0037052
"43631",31,-0.59798,0.00097656,0.0097656
"43632",32,-1.0653,0.0011289,0.011289
"43633",33,-0.76618,0.00097656,0.0097656
"43634",34,-0.89513,0.00062189,0.0062189
"43635",35,-0.44261,0.0015178,0.015178
"43636",36,-0.027924,0.0045841,0.045841
"43637",37,-0.13111,0.00049428,0.0049428
"43638",38,-0.050971,0.00097656,0.0097656
"43639",39,0.27681,6.7011e-06,6.7011e-05
"43640",40,-0.4766,0.00097656,0.0097656
"43641",41,-0.54971,0.00044269,0.0044269
"43642",42,-0.83198,0.00097656,0.0097656
"43643",43,-0.44436,0.0022719,0.022719
"43644",44,-0.25046,0.016888,0.16888
"43645",45,-0.10065,0.00068447,0.0068447
"43646",46,-1.092,0.00097656,0.0097656
"43647",47,-1.2187,0.0014499,0.014499
"43648",48,-1.1394,0.00029044,0.0029044
"43649",49,-1.0109,0.00097656,0.0097656
"43650",50,-0.84488,0.00097656,0.0097656
"43651",51,-1.0007,1.4703e-08,1.4703e-07
"43652",52,-0.83169,2.1954e-11,2.1954e-10
"43653",53,0.51409,0.00097656,0.0097656
"43654",54,0.40002,5.1476e-05,0.00051476
"43655",55,-0.25084,0.00097656,0.0097656
"43656",56,-0.06493,0.00016808,0.0016808
"43657",57,-0.31463,1.5121e-05,0.00015121
"43658",58,-0.26851,2.225e-06,2.225e-05
"43659",59,-0.67333,0.00097656,0.0097656
"43660",60,-0.81663,0.00070156,0.0070156
"43661",61,-1.1842,6.2794e-05,0.00062794
"43662",62,-1.19,4.4021e-09,4.4021e-08
"43663",63,-0.88405,1.7728e-11,1.7728e-10
"43664",64,0.12688,0.00097656,0.0097656
"43665",65,0.027367,0.0012653,0.012653
"43666",66,-0.16117,0.00097656,0.0097656
"43667",67,-0.53555,0.0050793,0.050793
"43668",68,-0.42162,0.00097656,0.0097656
"43669",69,-0.80225,0.00011052,0.0011052
"43670",70,0.61795,0.00097656,0.0097656
"43671",71,0.65836,6.4658e-06,6.4658e-05
"43672",72,0.90356,8.0377e-09,8.0377e-08
"43673",73,-0.4369,0.00097656,0.0097656
"43674",74,-0.70085,0.00088738,0.0088738
"43675",75,-1.1268,0.00097656,0.0097656
"43676",76,-1.4058,0.0006314,0.006314
"43677",77,-0.98858,0.00099616,0.0099616
"43678",78,-1.0364,0.00033515,0.0033515
"43679",79,-1.2817,0.00023946,0.0023946
"43680",80,-1.1609,0.00011921,0.0011921
"43681",81,-1.7082,0.00097656,0.0097656
"43682",82,-1.965,0.0014949,0.014949
"43683",83,-1.8023,0.00017494,0.0017494
"43684",84,-0.77922,0.00097656,0.0097656
"43685",85,-0.52206,0.00097656,0.0097656
"43686",86,-0.68384,8.7399e-05,0.00087399
"43687",87,-0.47359,4.1562e-06,4.1562e-05
"43688",88,-0.64396,2.9964e-06,2.9964e-05
"43689",89,-1.25,0.00097656,0.0097656
"43690",90,-1.1206,0.00065414,0.0065414
"43691",91,-1.0753,0.00032086,0.0032086
"43692",92,-1.0425,0.00038119,0.0038119
"43693",93,-1.7354,0.00097656,0.0097656
"43694",94,-1.8209,0.00068575,0.0068575
"43695",95,-2.0433,0.00026911,0.0026911
"43696",96,-1.53,0.00080373,0.0080373
"43697",97,-1.5429,0.00021536,0.0021536
"43698",98,-1.2189,0.00014615,0.0014615
"43699",99,-1.3081,0.00011741,0.0011741
"43700",100,-1.5507,3.7439e-05,0.00037439
"43701",1,-2.2304,7.9789e-09,7.9789e-08
"43702",2,0.46666,0.00097656,0.0097656
"43703",3,0.4888,4.7101e-05,0.00047101
"43704",4,0.51681,2.1334e-07,2.1334e-06
"43705",5,-0.36564,0.00097656,0.0097656
"43706",6,-0.37282,8.5048e-05,0.00085048
"43707",7,-0.22927,6.8314e-05,0.00068314
"43708",8,-0.31537,1.646e-06,1.646e-05
"43709",9,1.1592,0.00097656,0.0097656
"43710",10,1.2334,3.2498e-07,3.2498e-06
"43711",11,-0.46876,0.00097656,0.0097656
"43712",12,-0.27524,0.0017199,0.017199
"43713",13,0.18617,6.9085e-05,0.00069085
"43714",14,0.78047,0.00097656,0.0097656
"43715",15,0.39118,0.00097656,0.0097656
"43716",16,-0.015534,0.0010268,0.010268
"43717",17,0.60699,0.00097656,0.0097656
"43718",18,0.028173,0.00012627,0.0012627
"43719",19,0.21735,1.9994e-05,0.00019994
"43720",20,0.6839,0.00097656,0.0097656
"43721",21,0.49677,7.8835e-06,7.8835e-05
"43722",22,0.18978,2.7497e-07,2.7497e-06
"43723",23,0.39062,0.00097656,0.0097656
"43724",24,0.45231,4.8362e-05,0.00048362
"43725",25,0.83391,0.00097656,0.0097656
"43726",26,0.78915,9.0145e-07,9.0145e-06
"43727",27,1.0307,1.3854e-09,1.3854e-08
"43728",28,1.1341,1.0758e-14,1.0758e-13
"43729",29,-0.30267,0.00097656,0.0097656
"43730",30,-0.54273,0.0011113,0.011113
"43731",31,-0.59798,0.00097656,0.0097656
"43732",32,-0.53661,0.00095649,0.0095649
"43733",33,-1.2511,0.00097656,0.0097656
"43734",34,-1.5161,6.3377e-05,0.00063377
"43735",35,-1.6779,8.1171e-07,8.1171e-06
"43736",36,-1.2951,6.5902e-10,6.5902e-09
"43737",37,-1.3534,3.1348e-10,3.1348e-09
"43738",38,-0.78919,0.00097656,0.0097656
"43739",39,-1.025,0.00105,0.0105
"43740",40,0.36315,0.00097656,0.0097656
"43741",41,0.52216,3.9364e-05,0.00039364
"43742",42,-0.83198,0.00097656,0.0097656
"43743",43,-1.0943,0.00038438,0.0038438
"43744",44,-1.0658,0.00012521,0.0012521
"43745",45,-1.1424,7.4328e-05,0.00074328
"43746",46,-1.0118,0.00097656,0.0097656
"43747",47,-0.57774,0.00096042,0.0096042
"43748",48,-0.4672,0.0003206,0.003206
"43749",49,-1.0109,0.00097656,0.0097656
"43750",50,0.050101,0.00097656,0.0097656
"43751",51,-0.27013,4.3492e-05,0.00043492
"43752",52,-0.068419,2.1362e-05,0.00021362
"43753",53,0.51409,0.00097656,0.0097656
"43754",54,0.063052,0.00027775,0.0027775
"43755",55,0.058764,0.00097656,0.0097656
"43756",56,-0.52881,0.001427,0.01427
"43757",57,-0.69114,0.00030166,0.0030166
"43758",58,-0.82567,8.2552e-05,0.00082552
"43759",59,-0.18745,0.00097656,0.0097656
"43760",60,-0.25828,0.00011815,0.0011815
"43761",61,-0.32472,1.2588e-05,0.00012588
"43762",62,-0.2651,4.6174e-06,4.6174e-05
"43763",63,-0.29042,1.0598e-07,1.0598e-06
"43764",64,0.21332,0.00097656,0.0097656
"43765",65,0.32228,4.9746e-05,0.00049746
"43766",66,0.093873,0.00097656,0.0097656
"43767",67,0.070617,0.00020776,0.0020776
"43768",68,-0.30647,0.00097656,0.0097656
"43769",69,-0.27979,0.0022307,0.022307
"43770",70,0.035091,0.00097656,0.0097656
"43771",71,-0.099973,5.563e-05,0.0005563
"43772",72,0.26809,1.5294e-05,0.00015294
"43773",73,-0.4369,0.00097656,0.0097656
"43774",74,-0.65105,0.00051505,0.0051505
"43775",75,-1.4347,0.00097656,0.0097656
"43776",76,-1.4899,0.00033595,0.0033595
"43777",77,-1.4336,0.00024135,0.0024135
"43778",78,-1.2354,5.0438e-05,0.00050438
"43779",79,-1.2883,1.3234e-05,0.00013234
"43780",80,-1.2767,5.942e-06,5.942e-05
"43781",81,-1.7082,0.00097656,0.0097656
"43782",82,-1.855,0.0009591,0.009591
"43783",83,-1.4178,0.0016067,0.016067
"43784",84,-0.77922,0.00097656,0.0097656
"43785",85,-1.1971,0.00097656,0.0097656
"43786",86,-1.0654,0.0002865,0.002865
"43787",87,-1.0361,0.00010003,0.0010003
"43788",88,-0.79308,5.1123e-05,0.00051123
"43789",89,-1.25,0.00097656,0.0097656
"43790",90,-1.1389,0.00074017,0.0074017
"43791",91,-0.8725,0.0012101,0.012101
"43792",92,-1.1282,0.0045263,0.045263
"43793",93,-1.9527,0.00097656,0.0097656
"43794",94,-1.9148,0.00049568,0.0049568
"43795",95,-1.7878,0.0002804,0.002804
"43796",96,-2.0799,0.0013497,0.013497
"43797",97,-2.1376,0.00095921,0.0095921
"43798",98,-2.34,0.00075793,0.0075793
"43799",99,-1.7609,0.0043649,0.043649
"43800",100,-1.5032,0.00087397,0.0087397
"43801",1,-0.90832,0.0015662,0.015662
"43802",2,-0.52689,0.00097656,0.0097656
"43803",3,-0.4975,0.00038096,0.0038096
"43804",4,-0.2858,0.00018899,0.0018899
"43805",5,-0.18506,0.00097656,0.0097656
"43806",6,-0.082864,0.00018504,0.0018504
"43807",7,-0.1357,1.971e-05,0.0001971
"43808",8,-0.19255,7.195e-07,7.195e-06
"43809",9,0.77953,0.00097656,0.0097656
"43810",10,0.56877,0.00011836,0.0011836
"43811",11,-0.75717,0.00097656,0.0097656
"43812",12,-0.82994,0.00016636,0.0016636
"43813",13,-0.89121,0.00018498,0.0018498
"43814",14,0.78884,0.00097656,0.0097656
"43815",15,0.39118,0.00097656,0.0097656
"43816",16,0.18326,0.00027483,0.0027483
"43817",17,0.41671,0.00097656,0.0097656
"43818",18,0.37297,0.00038243,0.0038243
"43819",19,0.49466,9.8567e-05,0.00098567
"43820",20,0.6839,0.00097656,0.0097656
"43821",21,0.79109,2.427e-06,2.427e-05
"43822",22,0.86161,1.0998e-07,1.0998e-06
"43823",23,-0.51615,0.00097656,0.0097656
"43824",24,-0.32346,0.0018084,0.018084
"43825",25,0.015983,0.00097656,0.0097656
"43826",26,0.061009,8.2088e-05,0.00082088
"43827",27,-0.20942,1.3649e-05,0.00013649
"43828",28,0.12782,2.6048e-07,2.6048e-06
"43829",29,0.0036247,0.00097656,0.0097656
"43830",30,-0.26211,0.0014942,0.014942
"43831",31,-0.59798,0.00097656,0.0097656
"43832",32,-0.23406,0.00083652,0.0083652
"43833",33,-0.47805,0.00097656,0.0097656
"43834",34,-0.41707,0.00074481,0.0074481
"43835",35,-0.43241,0.00039957,0.0039957
"43836",36,-0.37141,0.0017917,0.017917
"43837",37,-0.46503,0.0016205,0.016205
"43838",38,-0.30603,0.00097656,0.0097656
"43839",39,-0.050211,9.1148e-05,0.00091148
"43840",40,0.36315,0.00097656,0.0097656
"43841",41,0.29209,0.00036731,0.0036731
"43842",42,-0.83198,0.00097656,0.0097656
"43843",43,-0.64104,0.00069048,0.0069048
"43844",44,-0.6633,0.00049794,0.0049794
"43845",45,-0.39446,4.6935e-05,0.00046935
"43846",46,-0.40062,0.00097656,0.0097656
"43847",47,-0.40877,0.00012684,0.0012684
"43848",48,-0.55721,1.5315e-05,0.00015315
"43849",49,-1.0109,0.00097656,0.0097656
"43850",50,-1.1427,0.00097656,0.0097656
"43851",51,-1.2316,8.5133e-10,8.5133e-09
"43852",52,-1.5473,2.3261e-16,2.3261e-15
"43853",53,0.26591,0.00097656,0.0097656
"43854",54,0.76936,0.0001209,0.001209
"43855",55,-0.25084,0.00097656,0.0097656
"43856",56,-0.26819,8.4904e-05,0.00084904
"43857",57,0.47744,0.00045714,0.0045714
"43858",58,0.91642,5.2748e-06,5.2748e-05
"43859",59,-1.0846,0.00097656,0.0097656
"43860",60,-0.83613,0.00069321,0.0069321
"43861",61,-0.44154,0.0034623,0.034623
"43862",62,-0.46866,0.00029845,0.0029845
"43863",63,-0.23981,5.5955e-05,0.00055955
"43864",64,0.31711,0.00097656,0.0097656
"43865",65,0.24791,9.15e-05,0.000915
"43866",66,-0.16548,0.00097656,0.0097656
"43867",67,-0.10745,0.0018381,0.018381
"43868",68,-0.25877,0.00097656,0.0097656
"43869",69,-0.19073,3.9575e-05,0.00039575
"43870",70,0.50106,0.00097656,0.0097656
"43871",71,0.29572,9.0653e-06,9.0653e-05
"43872",72,0.041931,7.3167e-06,7.3167e-05
"43873",73,0.25078,0.00097656,0.0097656
"43874",74,0.21739,1.871e-06,1.871e-05
"43875",75,-1.4347,0.00097656,0.0097656
"43876",76,-1.4431,0.00033484,0.0033484
"43877",77,-0.93731,0.001351,0.01351
"43878",78,-1.148,0.00047697,0.0047697
"43879",79,-1.0152,9.2266e-05,0.00092266
"43880",80,-0.94895,3.0737e-05,0.00030737
"43881",81,-0.87587,0.00097656,0.0097656
"43882",82,-0.65892,3.223e-05,0.0003223
"43883",83,-0.81662,3.8126e-05,0.00038126
"43884",84,-0.55917,0.00097656,0.0097656
"43885",85,-1.2669,0.00097656,0.0097656
"43886",86,-1.2368,0.00037433,0.0037433
"43887",87,-1.133,0.00013751,0.0013751
"43888",88,-1.2819,0.00017238,0.0017238
"43889",89,-0.65039,0.00097656,0.0097656
"43890",90,-0.4881,0.00055559,0.0055559
"43891",91,-0.51753,0.00029146,0.0029146
"43892",92,-0.22778,0.00017465,0.0017465
"43893",93,-1.0191,0.00097656,0.0097656
"43894",94,-1.0479,0.00045642,0.0045642
"43895",95,-1.1781,0.00022527,0.0022527
"43896",96,-1.3576,7.6352e-05,0.00076352
"43897",97,-1.3016,1.0984e-05,0.00010984
"43898",98,-0.72319,1.2086e-05,0.00012086
"43899",99,-0.8111,8.9861e-07,8.9861e-06
"43900",100,-0.64121,1.9739e-09,1.9739e-08
"43901",1,-0.59011,0.0047789,0.047789
"43902",2,0.21506,0.00097656,0.0097656
"43903",3,0.51991,7.7363e-06,7.7363e-05
"43904",4,0.35874,2.9863e-07,2.9863e-06
"43905",5,0.10082,0.00097656,0.0097656
"43906",6,-0.15797,1.2666e-05,0.00012666
"43907",7,-0.28458,3.0403e-06,3.0403e-05
"43908",8,-0.50975,4.4519e-07,4.4519e-06
"43909",9,0.10507,0.00097656,0.0097656
"43910",10,0.46012,0.0001135,0.001135
"43911",11,-0.46876,0.00097656,0.0097656
"43912",12,-0.47541,0.0007921,0.007921
"43913",13,-0.49308,0.0013804,0.013804
"43914",14,0.78047,0.00097656,0.0097656
"43915",15,0.026819,0.00097656,0.0097656
"43916",16,-0.151,8.1949e-05,0.00081949
"43917",17,0.67902,0.00097656,0.0097656
"43918",18,0.75259,8.9977e-05,0.00089977
"43919",19,0.38564,4.9799e-05,0.00049799
"43920",20,0.075258,0.00097656,0.0097656
"43921",21,0.25157,0.010143,0.10143
"43922",22,0.10194,0.0011271,0.011271
"43923",23,-0.19421,0.00097656,0.0097656
"43924",24,-0.2412,0.00077267,0.0077267
"43925",25,0.83391,0.00097656,0.0097656
"43926",26,0.41071,1.32e-05,0.000132
"43927",27,-0.1246,6.1011e-05,0.00061011
"43928",28,-0.10291,1.7997e-05,0.00017997
"43929",29,-0.67143,0.00097656,0.0097656
"43930",30,-0.5739,0.00027459,0.0027459
"43931",31,-1.1684,0.00097656,0.0097656
"43932",32,-0.70571,0.0022801,0.022801
"43933",33,-1.2511,0.00097656,0.0097656
